season,week,celebrity_name,est_vote_share_mean,est_vote_share_std,method,entropy,sample_count,ci_width_95,feasible_range
8,9,Shawn Johnson,0.2503050516311222,0.030865215590637107,Percent_Convex,1.3867025982810166,2000,0.12112909305923561,0.2160390781865142
8,9,Ty Murray,0.24864876797483912,0.03125006452246911,Percent_Convex,1.3867025982810166,2000,0.12177890975379829,0.19512230632730693
8,10,Gilles Marini,0.33291454537362763,0.039437127981090545,Percent_Convex,1.099204876554183,2000,0.15473189995206837,0.27657985389424566
8,10,Melissa Rycroft,0.33458422073530847,0.03757543258554356,Percent_Convex,1.099204876554183,2000,0.14821552375858738,0.27377303877945003
8,10,Shawn Johnson,0.33243902073131304,0.03855167453485494,Percent_Convex,1.099204876554183,2000,0.14927755248360103,0.2875719417714838
8,10,Ty Murray,6.221315975021723e-05,0.0007032943778102194,Percent_Convex,1.099204876554183,2000,0.00029201972454459367,0.023164309193542457
8,11,Gilles Marini,,,No_Elimination,,0,,
8,11,Melissa Rycroft,,,No_Elimination,,0,,
8,11,Shawn Johnson,,,No_Elimination,,0,,
9,1,Aaron Carter,0.07154398588505236,0.009486692484798175,Percent_Convex,2.6392921572113504,2000,0.03608270543830689,0.06907775119790771
9,1,Ashley Hamiliton,1.176702817374785e-05,0.000143857800725906,Percent_Convex,2.6392921572113504,2000,2.7529203111985767e-05,0.004633967019972448
9,1,Chuck Liddell,0.07127380394303375,0.009353301321592804,Percent_Convex,2.6392921572113504,2000,0.03778366782722659,0.05725934309765584
9,1,Debi Mazar,0.07185047540886202,0.010132823056563595,Percent_Convex,2.6392921572113504,2000,0.038805543278426294,0.07825675995513116
9,1,Donny Osmond,0.07130448168201549,0.009711911235887586,Percent_Convex,2.6392921572113504,2000,0.037724945655878195,0.06286976435340977
9,1,Joanna Krupa,0.07159420971975787,0.009838215058574474,Percent_Convex,2.6392921572113504,2000,0.03884610156523118,0.06980095541290074
9,1,Kathy Ireland,0.07144879693710945,0.009800429499568228,Percent_Convex,2.6392921572113504,2000,0.038180362505782175,0.06669091768703614
9,1,Kelly Osbourne,0.07129846160111122,0.009638397113772235,Percent_Convex,2.6392921572113504,2000,0.0381513408390972,0.06740089973196739
9,1,Louie Vito,0.07162826127188397,0.009648013708089286,Percent_Convex,2.6392921572113504,2000,0.038109420257505494,0.06171331588407311
9,1,Macy Gray,1.304151759986731e-05,0.0001178378203645962,Percent_Convex,2.6392921572113504,2000,5.8866332226581825e-05,0.0020862141921191586
9,1,Mark Dacascos,0.07115514560578573,0.009408444951541957,Percent_Convex,2.6392921572113504,2000,0.03610031858538331,0.05835620591115473
9,1,Melissa Joan Hart,0.07132001856900111,0.009548428347320106,Percent_Convex,2.6392921572113504,2000,0.03706031747982177,0.06171195644765288
9,1,Michael Irvin,0.07141051789866522,0.009516867917281166,Percent_Convex,2.6392921572113504,2000,0.038058739817833746,0.06664389511142092
9,1,Mya,0.07096474921882273,0.00967320199263181,Percent_Convex,2.6392921572113504,2000,0.03736459606326956,0.05994961672650668
9,1,Natalie Coughlin,0.07165583873307532,0.009318028648755819,Percent_Convex,2.6392921572113504,2000,0.03627847589422037,0.0663467627391266
9,1,Tom DeLay,0.07152644498005001,0.009790769545853709,Percent_Convex,2.6392921572113504,2000,0.03742613653146068,0.06654907494227824
9,2,Aaron Carter,0.07700678724892206,0.010354169460624292,Percent_Convex,2.565057535942022,2000,0.0410204750793373,0.0651967041587491
9,2,Chuck Liddell,0.0767066953243934,0.010170151102100688,Percent_Convex,2.565057535942022,2000,0.03953918092171374,0.06816113370530114
9,2,Debi Mazar,0.07700819856559106,0.010040870583675626,Percent_Convex,2.565057535942022,2000,0.03953324180044401,0.07436854524171965
9,2,Donny Osmond,0.07693287672877065,0.010210573946696026,Percent_Convex,2.565057535942022,2000,0.039762410186153424,0.07084196936478102
9,2,Joanna Krupa,0.07660721217928894,0.010380627158160292,Percent_Convex,2.565057535942022,2000,0.04099161768746257,0.0718317911407995
9,2,Kathy Ireland,1.1282885703454295e-05,0.00014470831080477055,Percent_Convex,2.565057535942022,2000,2.1025429212217586e-05,0.004208406201254524
9,2,Kelly Osbourne,0.07722387394308976,0.010196965963667187,Percent_Convex,2.565057535942022,2000,0.038694902847960094,0.06893971658072379
9,2,Louie Vito,0.0768241851910633,0.010625311722917646,Percent_Convex,2.565057535942022,2000,0.04081370134776497,0.07262298869198189
9,2,Mark Dacascos,0.07696644644712682,0.010505139520543404,Percent_Convex,2.565057535942022,2000,0.04042296764647578,0.06891445089362909
9,2,Melissa Joan Hart,0.07697580989682329,0.010604159561254337,Percent_Convex,2.565057535942022,2000,0.04153743092927604,0.07779475561421315
9,2,Michael Irvin,0.07661341868986314,0.010213128685630122,Percent_Convex,2.565057535942022,2000,0.0399382654216333,0.06501043192043125
9,2,Mya,0.07708734197129224,0.01045347724100726,Percent_Convex,2.565057535942022,2000,0.04131231832767963,0.07754911229498868
9,2,Natalie Coughlin,0.07695183278465514,0.010393694433063639,Percent_Convex,2.565057535942022,2000,0.04143939917873221,0.07304411334204082
9,2,Tom DeLay,0.07708403814341665,0.010496281814663383,Percent_Convex,2.565057535942022,2000,0.0413210008983952,0.06738014960295088
9,3,Aaron Carter,0.09095538919497666,0.01243363280417815,Percent_Convex,2.398174158537541,2000,0.0484763798144128,0.0798704152565384
9,3,Chuck Liddell,0.09071228021312353,0.012465901257060196,Percent_Convex,2.398174158537541,2000,0.048087238158567996,0.0846653271260733
9,3,Debi Mazar,1.8180281646694718e-05,0.0001688210762139345,Percent_Convex,2.398174158537541,2000,5.8566022134759305e-05,0.004504460758937514
9,3,Donny Osmond,0.09125059352583573,0.012270742841180049,Percent_Convex,2.398174158537541,2000,0.049148901678284077,0.07717815166974132
9,3,Joanna Krupa,0.09100401541581934,0.01233909706169957,Percent_Convex,2.398174158537541,2000,0.04825582551893649,0.08142200647535663
9,3,Kelly Osbourne,0.09081871007146941,0.01230656290869058,Percent_Convex,2.398174158537541,2000,0.047974849164925545,0.09937612326340697
9,3,Louie Vito,0.09071976590573054,0.012255191191451313,Percent_Convex,2.398174158537541,2000,0.04826177528554673,0.08945702292843029
9,3,Mark Dacascos,0.09116052833895,0.012240106554697263,Percent_Convex,2.398174158537541,2000,0.04815383971890916,0.0834645890169384
9,3,Melissa Joan Hart,0.09106089970694009,0.012293404588191835,Percent_Convex,2.398174158537541,2000,0.048013273396394315,0.0765421943256615
9,3,Michael Irvin,0.09034674529004146,0.012275155153439552,Percent_Convex,2.398174158537541,2000,0.04880701703203741,0.0855604404046656
9,3,Mya,0.09118341712176421,0.012109886166259947,Percent_Convex,2.398174158537541,2000,0.04690546444092357,0.08093875282420968
9,3,Natalie Coughlin,0.09075852430224891,0.012196460655449453,Percent_Convex,2.398174158537541,2000,0.04765501958738322,0.08966691445771738
9,3,Tom DeLay,1.0950631453821518e-05,9.80086386498887e-05,Percent_Convex,2.398174158537541,2000,5.3054980782516045e-05,0.0018351149722244042
9,4,Aaron Carter,0.10036374489332235,0.01379075009148346,Percent_Convex,2.3027900156474694,2000,0.05263123498181166,0.10160150216419075
9,4,Chuck Liddell,2.244195014367418e-05,0.00019533644251296147,Percent_Convex,2.3027900156474694,2000,0.00015136440347909334,0.004476739335455506
9,4,Donny Osmond,0.09958347909504846,0.013515167083354377,Percent_Convex,2.3027900156474694,2000,0.05293003227110471,0.09188011052386326
9,4,Joanna Krupa,0.10016517729876981,0.013405773259672163,Percent_Convex,2.3027900156474694,2000,0.05175467262831526,0.0913283127011279
9,4,Kelly Osbourne,0.09973979108029518,0.013374079309657868,Percent_Convex,2.3027900156474694,2000,0.05195429255661309,0.08938244378661289
9,4,Louie Vito,0.10017756228187434,0.013550970473930802,Percent_Convex,2.3027900156474694,2000,0.05331003038185882,0.08183271461137562
9,4,Mark Dacascos,0.10017977614102586,0.013679317840496953,Percent_Convex,2.3027900156474694,2000,0.0532186161047338,0.08751478750050483
9,4,Melissa Joan Hart,0.099468065036864,0.013421543747496989,Percent_Convex,2.3027900156474694,2000,0.05380670749125509,0.08711371108974339
9,4,Michael Irvin,0.09957471355162872,0.013131752800159132,Percent_Convex,2.3027900156474694,2000,0.0513533090754415,0.10066088344415144
9,4,Mya,0.1004707483870784,0.013361593145284264,Percent_Convex,2.3027900156474694,2000,0.05233190114175289,0.09785897415100644
9,4,Natalie Coughlin,0.10025450028394886,0.013441585782147714,Percent_Convex,2.3027900156474694,2000,0.05198647830140146,0.08524256696333854
9,5,Aaron Carter,0.11135850904944714,0.014919763862707854,Percent_Convex,2.197372223396296,2000,0.058447192032409695,0.09901659575299382
9,5,Donny Osmond,0.11133809247730676,0.01485000277964288,Percent_Convex,2.197372223396296,2000,0.058037848784642423,0.09708163517439287
9,5,Joanna Krupa,0.11137998155580688,0.014543192794219575,Percent_Convex,2.197372223396296,2000,0.05674163719747931,0.09775149393113063
9,5,Kelly Osbourne,0.11118453717199364,0.014759841094578405,Percent_Convex,2.197372223396296,2000,0.057265616679055095,0.09679332527278037
9,5,Louie Vito,0.11113377468544638,0.014507103894630792,Percent_Convex,2.197372223396296,2000,0.05767551662396116,0.10442850801051139
9,5,Mark Dacascos,0.1114776884082915,0.01532088010696369,Percent_Convex,2.197372223396296,2000,0.05781552807248254,0.10752602420768524
9,5,Melissa Joan Hart,0.11071580252672418,0.01467478202114484,Percent_Convex,2.197372223396296,2000,0.05694759734946754,0.09942859941831764
9,5,Michael Irvin,0.11087675431376988,0.014786308901687637,Percent_Convex,2.197372223396296,2000,0.057366492210898234,0.10629516399948387
9,5,Mya,0.1105195244811825,0.014966078927029712,Percent_Convex,2.197372223396296,2000,0.055920505581491586,0.11119216065993516
9,5,Natalie Coughlin,1.533533003128398e-05,0.00014562648430298527,Percent_Convex,2.197372223396296,2000,5.348461370302568e-05,0.002893013239049899
9,6,Aaron Carter,0.1427642654318463,0.018213146302271287,Percent_Convex,1.9465324051189359,2000,0.07314417197870518,0.12287818839411388
9,6,Donny Osmond,0.1440103898787619,0.0189892598822419,Percent_Convex,1.9465324051189359,2000,0.07374776729847841,0.1343922188155053
9,6,Joanna Krupa,0.14266894545946315,0.0190314290065711,Percent_Convex,1.9465324051189359,2000,0.07510499851689789,0.12038692575311134
9,6,Kelly Osbourne,0.14273791817716666,0.01867256900395939,Percent_Convex,1.9465324051189359,2000,0.07327881459300958,0.14576287900086016
9,6,Louie Vito,3.0241926544785788e-05,0.0002763219997302922,Percent_Convex,1.9465324051189359,2000,0.00013054534054693042,0.007222003792482233
9,6,Mark Dacascos,0.1431107847908018,0.01863380699922599,Percent_Convex,1.9465324051189359,2000,0.07308413919354154,0.1528814569807882
9,6,Melissa Joan Hart,3.743523953872275e-05,0.00036594854614938716,Percent_Convex,1.9465324051189359,2000,0.00019494511762243607,0.011128367827686851
9,6,Michael Irvin,0.14296393059801374,0.01920042124428794,Percent_Convex,1.9465324051189359,2000,0.07646374830144127,0.1360021026486844
9,6,Mya,0.14167608849786284,0.0190678161670186,Percent_Convex,1.9465324051189359,2000,0.07349882305547903,0.1164040406780473
9,7,Aaron Carter,0.200137247775472,0.02517847059790958,Percent_Convex,1.6101801869625831,2000,0.09686120001303239,0.17608887817326457
9,7,Donny Osmond,0.19970121850843045,0.025365999400301993,Percent_Convex,1.6101801869625831,2000,0.09928513844935455,0.16202261524764394
9,7,Joanna Krupa,0.20022477165820882,0.02470179307601779,Percent_Convex,1.6101801869625831,2000,0.09549412886311884,0.1826031144480646
9,7,Kelly Osbourne,0.2006465142174096,0.025500821100654106,Percent_Convex,1.6101801869625831,2000,0.10149678589723701,0.1710625980127777
9,7,Mark Dacascos,4.025636048766857e-05,0.00036873363500805823,Percent_Convex,1.6101801869625831,2000,0.00024966953262618014,0.008664348355413172
9,7,Michael Irvin,3.7859515314443045e-05,0.0003284252308830013,Percent_Convex,1.6101801869625831,2000,0.00021034151608664817,0.006000697604902763
9,7,Mya,0.1992121319646766,0.025560907531432538,Percent_Convex,1.6101801869625831,2000,0.09947437109710336,0.16796842788296318
9,8,Aaron Carter,4.511900935923649e-05,0.0004334968855315932,Percent_Convex,1.3867202331194222,2000,0.00024272212641141794,0.008976407432028426
9,8,Donny Osmond,0.24859182551587491,0.030753010058760757,Percent_Convex,1.3867202331194222,2000,0.12277303617170435,0.18531068944215345
9,8,Joanna Krupa,0.2504973504186584,0.030243503576495575,Percent_Convex,1.3867202331194222,2000,0.11854334946565181,0.2064120309445605
9,8,Kelly Osbourne,0.2495730194150151,0.030789051855967694,Percent_Convex,1.3867202331194222,2000,0.11988854224672713,0.19104322976046714
9,8,Mya,0.2512926856410921,0.02935879353522721,Percent_Convex,1.3867202331194222,2000,0.1134178088416676,0.20288929374525025
9,9,Donny Osmond,0.33296257780792854,0.03766154993964791,Percent_Convex,1.0990599308492057,2000,0.14517319642021592,0.23807327859024038
9,9,Joanna Krupa,4.539606877352539e-05,0.0003529478142768374,Percent_Convex,1.0990599308492057,2000,0.00038041574311555536,0.007689592513346778
9,9,Kelly Osbourne,0.33277470169656603,0.037457446409627664,Percent_Convex,1.0990599308492057,2000,0.14562075603285407,0.25243893513766885
9,9,Mya,0.3342173244267324,0.03836855113173411,Percent_Convex,1.0990599308492057,2000,0.15104449232345257,0.2802046709913939
9,10,Donny Osmond,,,No_Elimination,,0,,
9,10,Kelly Osbourne,,,No_Elimination,,0,,
9,10,Mya,,,No_Elimination,,0,,
10,1,Aiden Turner,,,No_Elimination,,0,,
10,1,Buzz Aldrin,,,No_Elimination,,0,,
10,1,Chad Ochocinco,,,No_Elimination,,0,,
10,1,Erin Andrews,,,No_Elimination,,0,,
10,1,Evan Lysacek,,,No_Elimination,,0,,
10,1,Jake Pavelka,,,No_Elimination,,0,,
10,1,Kate Gosselin,,,No_Elimination,,0,,
10,1,Nicole Scherzinger,,,No_Elimination,,0,,
10,1,Niecy Nash,,,No_Elimination,,0,,
10,1,Pamela Anderson,,,No_Elimination,,0,,
10,1,Shannen Doherty,,,No_Elimination,,0,,
10,2,Aiden Turner,0.10042091308525569,0.013736501379677817,Percent_Convex,2.302794985699573,2000,0.053849258449137766,0.1004848396789396
10,2,Buzz Aldrin,0.1002116870249094,0.013370037519306216,Percent_Convex,2.302794985699573,2000,0.050729638007892985,0.08561892076035456
10,2,Chad Ochocinco,0.099728349117383,0.01321065432700178,Percent_Convex,2.302794985699573,2000,0.051872484679411024,0.09255297783775018
10,2,Erin Andrews,0.09989493647550785,0.0133138138007379,Percent_Convex,2.302794985699573,2000,0.051232845378334474,0.099340008306118
10,2,Evan Lysacek,0.10019576066325869,0.013363808049449701,Percent_Convex,2.302794985699573,2000,0.05307673590663478,0.08717770973170648
10,2,Jake Pavelka,0.09999762655656068,0.013159386034164904,Percent_Convex,2.302794985699573,2000,0.05235068372530376,0.08244733377764438
10,2,Kate Gosselin,0.09996694511793205,0.01329715114037929,Percent_Convex,2.302794985699573,2000,0.05259799911578851,0.08757076411411263
10,2,Nicole Scherzinger,0.0994629125867287,0.013107640897530273,Percent_Convex,2.302794985699573,2000,0.05176729780346451,0.09984490364498963
10,2,Niecy Nash,0.0997403694012385,0.013358251435183186,Percent_Convex,2.302794985699573,2000,0.05207480291732296,0.09688740393099388
10,2,Pamela Anderson,0.100357695279882,0.013360019292211705,Percent_Convex,2.302794985699573,2000,0.05154294853803905,0.09042844357713112
10,2,Shannen Doherty,2.2804691343610927e-05,0.00021933550303661114,Percent_Convex,2.302794985699573,2000,0.00011457316315466122,0.005053734218757211
10,3,Aiden Turner,0.11046155266960332,0.015002264985557364,Percent_Convex,2.197387100852351,2000,0.058646966384384075,0.11056634478094093
10,3,Buzz Aldrin,1.703874086095122e-05,0.00021435860206945923,Percent_Convex,2.197387100852351,2000,8.466508453538148e-05,0.006745135080660838
10,3,Chad Ochocinco,0.11077333609858321,0.014217485491772357,Percent_Convex,2.197387100852351,2000,0.055381510770592834,0.09053523562363774
10,3,Erin Andrews,0.111283896232088,0.01505657575296056,Percent_Convex,2.197387100852351,2000,0.058402192125423594,0.10581517720463332
10,3,Evan Lysacek,0.11116583116271576,0.015138374713648449,Percent_Convex,2.197387100852351,2000,0.05992353115014433,0.11262110050949105
10,3,Jake Pavelka,0.11088451170126351,0.01462254210187362,Percent_Convex,2.197387100852351,2000,0.05922366459376434,0.1030291646429145
10,3,Kate Gosselin,0.11148252449391312,0.015241394077528787,Percent_Convex,2.197387100852351,2000,0.059919934809861325,0.10595814913832445
10,3,Nicole Scherzinger,0.11115968966088148,0.014486542892453965,Percent_Convex,2.197387100852351,2000,0.05706975762945665,0.1080270333847851
10,3,Niecy Nash,0.1114665086385748,0.014898663938277032,Percent_Convex,2.197387100852351,2000,0.05850294048244366,0.09291817553084344
10,3,Pamela Anderson,0.11130511060151502,0.01492932568359225,Percent_Convex,2.197387100852351,2000,0.058194543043758845,0.09657929052691161
10,4,Aiden Turner,2.9122752848438365e-05,0.00023428288401699377,Percent_Convex,2.0797120186489324,2000,0.00018037881760124723,0.004612785302854744
10,4,Chad Ochocinco,0.12485464883978951,0.016883260727076965,Percent_Convex,2.0797120186489324,2000,0.06442561968382035,0.11764856245707622
10,4,Erin Andrews,0.12493696656596953,0.016330164878827446,Percent_Convex,2.0797120186489324,2000,0.06570955190189619,0.11060041175245591
10,4,Evan Lysacek,0.12487911681569289,0.016105306400096678,Percent_Convex,2.0797120186489324,2000,0.06390842760138832,0.11359467353751852
10,4,Jake Pavelka,0.12544699452316926,0.016650665064509556,Percent_Convex,2.0797120186489324,2000,0.06532682120131832,0.10963544121832007
10,4,Kate Gosselin,0.1250018072417297,0.01636473954357413,Percent_Convex,2.0797120186489324,2000,0.06415736226624057,0.11589177280858338
10,4,Nicole Scherzinger,0.125393143437108,0.01644263921609369,Percent_Convex,2.0797120186489324,2000,0.06297954866187941,0.1220281171334598
10,4,Niecy Nash,0.1248303438436254,0.016746169473764547,Percent_Convex,2.0797120186489324,2000,0.06376321157528676,0.11938298659488218
10,4,Pamela Anderson,0.12462785598006776,0.016170904174801146,Percent_Convex,2.0797120186489324,2000,0.06373190998923532,0.1173665500095589
10,5,Chad Ochocinco,0.14313856537829442,0.018648111363879838,Percent_Convex,1.9461581367374763,2000,0.07238693640135073,0.11667160578731334
10,5,Erin Andrews,0.14303972946898966,0.018521984969827415,Percent_Convex,1.9461581367374763,2000,0.07051425183384198,0.12970880401066687
10,5,Evan Lysacek,0.1422240786614352,0.018354667621956835,Percent_Convex,1.9461581367374763,2000,0.07112236158499477,0.11157520608965331
10,5,Jake Pavelka,0.1427936001898289,0.01864616242235962,Percent_Convex,1.9461581367374763,2000,0.0725847948081503,0.13392500755300824
10,5,Kate Gosselin,2.6563767280892545e-05,0.0002142551425906818,Percent_Convex,1.9461581367374763,2000,0.00012300818763697377,0.0042812418281003165
10,5,Nicole Scherzinger,0.14199061036821697,0.018824350226865252,Percent_Convex,1.9461581367374763,2000,0.07260658848064377,0.12584581575113396
10,5,Niecy Nash,0.14318477988053865,0.01848220051954982,Percent_Convex,1.9461581367374763,2000,0.0723367159973683,0.12303633802182105
10,5,Pamela Anderson,0.14360207228541602,0.018749814872831772,Percent_Convex,1.9461581367374763,2000,0.07336115255151195,0.10987551106818373
10,6,Chad Ochocinco,0.1668420063832725,0.02192748943279169,Percent_Convex,1.792017426177903,2000,0.08857244322303867,0.13664110326119622
10,6,Erin Andrews,0.16670919342717738,0.021646047044303472,Percent_Convex,1.792017426177903,2000,0.08516215097244746,0.14355357424478787
10,6,Evan Lysacek,0.16676133380391261,0.021869584738335106,Percent_Convex,1.792017426177903,2000,0.08448026048572155,0.1533244174762325
10,6,Jake Pavelka,2.6596303175780685e-05,0.00030639222680147333,Percent_Convex,1.792017426177903,2000,6.590392095290993e-05,0.007981058384601492
10,6,Nicole Scherzinger,0.1662177556073283,0.02105311438290644,Percent_Convex,1.792017426177903,2000,0.08129525708134566,0.14299661762633076
10,6,Niecy Nash,0.16645612657611641,0.02147814233072915,Percent_Convex,1.792017426177903,2000,0.08507048794499161,0.15401591537179163
10,6,Pamela Anderson,0.1669869878990177,0.02096013879311704,Percent_Convex,1.792017426177903,2000,0.08406620839296663,0.1501932718780351
10,7,Chad Ochocinco,0.1995964511746661,0.02486853975894504,Percent_Convex,1.6097605873959353,2000,0.09736858439774193,0.1606671642150166
10,7,Erin Andrews,0.19995640838893133,0.025425382207149107,Percent_Convex,1.6097605873959353,2000,0.10044496839373135,0.15328948542015644
10,7,Evan Lysacek,0.19955390207156887,0.02535214552799986,Percent_Convex,1.6097605873959353,2000,0.10005637709301568,0.16961378444215752
10,7,Nicole Scherzinger,0.200162792321219,0.02522070326928164,Percent_Convex,1.6097605873959353,2000,0.09863946219658146,0.17586527593374313
10,7,Niecy Nash,0.2006969348345041,0.025856173857885703,Percent_Convex,1.6097605873959353,2000,0.10167606750838407,0.20144899133958083
10,7,Pamela Anderson,3.3511209111340546e-05,0.00031839946044618994,Percent_Convex,1.6097605873959353,2000,0.0001373431047164224,0.007411541525860043
10,8,Chad Ochocinco,0.2495546225156845,0.029565642231201363,Percent_Convex,1.3868635211668703,2000,0.11468678480364541,0.19722104656373649
10,8,Erin Andrews,0.2510271270720456,0.03075681941697292,Percent_Convex,1.3868635211668703,2000,0.12176468969567034,0.1920911023780999
10,8,Evan Lysacek,0.2503449207376071,0.03043345857094899,Percent_Convex,1.3868635211668703,2000,0.11842584472757428,0.20438304235953453
10,8,Nicole Scherzinger,0.24901167537392677,0.029867790456774707,Percent_Convex,1.3868635211668703,2000,0.11694886541773636,0.19822655910480913
10,8,Niecy Nash,6.165430073599717e-05,0.0006112059200511597,Percent_Convex,1.3868635211668703,2000,0.0002622113224615665,0.017239735631487684
10,9,Chad Ochocinco,6.58372996197992e-05,0.000554126647934082,Percent_Convex,1.0992387952164981,2000,0.00020870907744795567,0.009432175771325626
10,9,Erin Andrews,0.33274660443265547,0.03825930750074972,Percent_Convex,1.0992387952164981,2000,0.14693739312378357,0.25200276968605495
10,9,Evan Lysacek,0.33384140723953115,0.037987617143000196,Percent_Convex,1.0992387952164981,2000,0.148967892200001,0.255607991005375
10,9,Nicole Scherzinger,0.333346151028194,0.03859436867297423,Percent_Convex,1.0992387952164981,2000,0.1478058271630539,0.2724132581690608
10,10,Erin Andrews,,,No_Elimination,,0,,
10,10,Evan Lysacek,,,No_Elimination,,0,,
10,10,Nicole Scherzinger,,,No_Elimination,,0,,
11,1,Audrina Patridge,0.09101958331188438,0.012264313741428482,Percent_Convex,2.3980278737854372,2000,0.047748090035447055,0.09295741187256074
11,1,Brandy,0.0908415503992921,0.012161224286023769,Percent_Convex,2.3980278737854372,2000,0.04728693054240557,0.0762600251468259
11,1,Bristol Palin,0.09092498951816624,0.012173826324392902,Percent_Convex,2.3980278737854372,2000,0.04715744549382106,0.10023526904306745
11,1,David Hasselhoff,1.3859435119854863e-05,0.0001366360977256682,Percent_Convex,2.3980278737854372,2000,6.096555068441005e-05,0.003865419701806979
11,1,Florence Henderson,0.09065824507256705,0.011973117699986805,Percent_Convex,2.3980278737854372,2000,0.04669073879162254,0.08329106235164682
11,1,Jennifer Grey,0.09078702773578451,0.012316830866575267,Percent_Convex,2.3980278737854372,2000,0.04839637639024584,0.08032433590002443
11,1,Kurt Warner,0.09116493731132844,0.012362294777187371,Percent_Convex,2.3980278737854372,2000,0.04815442918132755,0.08416040100245559
11,1,Kyle Massey,0.09103769429858245,0.012440910894300597,Percent_Convex,2.3980278737854372,2000,0.04877671198519461,0.08374199786068023
11,1,Margaret Cho,0.09065317161851137,0.012352149780380621,Percent_Convex,2.3980278737854372,2000,0.048093749245847764,0.08424217868508053
11,1,Michael Bolton,0.09054821261432784,0.012355155322322342,Percent_Convex,2.3980278737854372,2000,0.048236531780623704,0.085464274222212
11,1,Rick Fox,0.0910291044381166,0.01219779132839359,Percent_Convex,2.3980278737854372,2000,0.046648884323212944,0.08434786027669655
11,1,The Situation,0.09132162424631945,0.012489460857672741,Percent_Convex,2.3980278737854372,2000,0.04869010147198802,0.07802434963288764
11,2,Audrina Patridge,0.09991161409930595,0.01378220677342888,Percent_Convex,2.3027823449787728,2000,0.05371809114077154,0.09667766683916237
11,2,Brandy,0.10019274115296653,0.013394280282305384,Percent_Convex,2.3027823449787728,2000,0.05285833860885361,0.09458847777154288
11,2,Bristol Palin,0.099831420444413,0.013626429253246072,Percent_Convex,2.3027823449787728,2000,0.05336020523890864,0.09761952930477116
11,2,Florence Henderson,0.09977083278739873,0.013439671445593137,Percent_Convex,2.3027823449787728,2000,0.05269541334304578,0.10091700948262111
11,2,Jennifer Grey,0.09955611491874516,0.01339936846895712,Percent_Convex,2.3027823449787728,2000,0.05249279650904899,0.0923107597863819
11,2,Kurt Warner,0.1005100247388325,0.013322840083734078,Percent_Convex,2.3027823449787728,2000,0.05090338634099621,0.08510607877950324
11,2,Kyle Massey,0.10020910643743668,0.013622276152374253,Percent_Convex,2.3027823449787728,2000,0.052517982433707824,0.09492401862851174
11,2,Margaret Cho,0.09988288691612895,0.01385944904474872,Percent_Convex,2.3027823449787728,2000,0.05361224971448185,0.09875404463855587
11,2,Michael Bolton,2.1313911931223305e-05,0.00018726044818499963,Percent_Convex,2.3027823449787728,2000,0.00011059942302588463,0.0051880957126403905
11,2,Rick Fox,0.09973967070582579,0.013730451556459394,Percent_Convex,2.3027823449787728,2000,0.05352203045084761,0.0982796948464173
11,2,The Situation,0.10037427388701488,0.013504449932233107,Percent_Convex,2.3027823449787728,2000,0.052184895949179994,0.09018598801325926
11,3,Audrina Patridge,0.1108064285918523,0.014605173319230213,Percent_Convex,2.197488041627825,2000,0.056558143194430616,0.09367442752520348
11,3,Brandy,0.11082087020655336,0.014557106107286609,Percent_Convex,2.197488041627825,2000,0.057527096891669335,0.10137022427580203
11,3,Bristol Palin,0.11103983160566436,0.015079824739439565,Percent_Convex,2.197488041627825,2000,0.05910110196822928,0.09419006967559625
11,3,Florence Henderson,0.11106322468520304,0.01453953372503953,Percent_Convex,2.197488041627825,2000,0.05564710933723273,0.10494846773689663
11,3,Jennifer Grey,0.11160765491615891,0.014765488692413236,Percent_Convex,2.197488041627825,2000,0.057018425805755474,0.11676345015367773
11,3,Kurt Warner,0.11140688218575302,0.015079749696559652,Percent_Convex,2.197488041627825,2000,0.05979178336356547,0.1115431460353391
11,3,Kyle Massey,0.11100496655350507,0.014787517857213134,Percent_Convex,2.197488041627825,2000,0.05826008039746408,0.10176885884181042
11,3,Margaret Cho,2.876847446779119e-05,0.000246319333493375,Percent_Convex,2.197488041627825,2000,0.00021186786987398686,0.0064548049377006235
11,3,Rick Fox,0.11087018379311539,0.014253210099292419,Percent_Convex,2.197488041627825,2000,0.05597732431930713,0.10092856970129468
11,3,The Situation,0.11135118898772696,0.01483861647236172,Percent_Convex,2.197488041627825,2000,0.05746640462497128,0.10639042509509096
11,4,Audrina Patridge,0.12526204260872534,0.016683503984262535,Percent_Convex,2.0796371463536856,2000,0.0663696290352814,0.10380997377598894
11,4,Brandy,0.12518934168327175,0.016422236319876743,Percent_Convex,2.0796371463536856,2000,0.06457759434481654,0.10619510077572619
11,4,Bristol Palin,0.1251219381086501,0.016103400162470326,Percent_Convex,2.0796371463536856,2000,0.06355858823068766,0.1040136735620115
11,4,Florence Henderson,0.12491397468864868,0.01583259097078976,Percent_Convex,2.0796371463536856,2000,0.062011930855709926,0.12099045403247329
11,4,Jennifer Grey,0.12521082755517793,0.016841818098456616,Percent_Convex,2.0796371463536856,2000,0.06613332316854846,0.10475498402795858
11,4,Kurt Warner,0.12465181876251397,0.016052412429538716,Percent_Convex,2.0796371463536856,2000,0.061951973155701556,0.10768662162612287
11,4,Kyle Massey,0.12477034586398104,0.01676581015218051,Percent_Convex,2.0796371463536856,2000,0.06586094240048915,0.12476852309170763
