season,week,celebrity_name,phi,mean,std,RQI_width,entropy,CR_d,CR_u,accumulated_fan_offset
10,2,Pamela Anderson,N/A,0.0881800775754381,0.0789845387493112,0.24314426025319513,2.3279253476411434,0.0,0.9670925086029976,0.09777423870181241
10,2,Shannen Doherty,N/A,0.011440563212684688,0.009952159463088948,0.030389731883281,2.3279253476411434,0.0,0.10168141118046523,0.082458682059628
10,3,Aiden Turner,N/A,0.1049938185258023,0.09238776337561196,0.27955544337645255,2.2532404028914543,0.0,1.0,0.0
10,3,Buzz Aldrin,N/A,0.022360910153144706,0.016606179145796637,0.05204900388820216,2.2532404028914543,0.0,0.13595159113300498,0.0
10,3,Chad Ochocinco,N/A,0.10237357350472981,0.09012786211768675,0.2853880837005307,2.2532404028914543,0.0,1.0,0.0
10,3,Erin Andrews,N/A,0.11110043660237015,0.09782273821335702,0.30434947412447133,2.2532404028914543,0.0,1.0,0.0
10,3,Evan Lysacek,N/A,0.1005364131263408,0.08940621662415352,0.27585473017478473,2.2532404028914543,0.0,1.0,0.0
10,3,Jake Pavelka,N/A,0.11182342568523118,0.10208936545669965,0.3115670797958867,2.2532404028914543,0.0,1.0,0.0
10,3,Kate Gosselin,N/A,0.12235496684515772,0.09493410042143136,0.2996710109399112,2.2532404028914543,0.0,1.0,0.0
10,3,Nicole Scherzinger,N/A,0.10047998948174384,0.09256039817586839,0.28836523170464534,2.2532404028914543,0.0,1.0,0.0
10,3,Niecy Nash,N/A,0.11467596474979135,0.10018246858114942,0.30829634994337607,2.2532404028914543,0.0,1.0,0.0
10,3,Pamela Anderson,N/A,0.10930050132569018,0.10045024165467359,0.3005520897109902,2.2532404028914543,0.0,1.0,0.0
10,4,Aiden Turner,N/A,0.018785225041999292,0.015035399078372832,0.047345017937057095,2.12953688554232,0.0,0.13326454627133869,0.0
10,4,Chad Ochocinco,N/A,0.11310463586633664,0.10153203636122077,0.3152061891030914,2.12953688554232,0.0,0.9972945822102426,0.0
10,4,Erin Andrews,N/A,0.1298419965823493,0.1092601493307377,0.33359719574134444,2.12953688554232,0.0,0.9972945822102426,0.0
10,4,Evan Lysacek,N/A,0.11111230108630643,0.10064608632522404,0.30110864436973905,2.12953688554232,0.0,0.9972945822102426,0.0
10,4,Jake Pavelka,N/A,0.12746156141952267,0.10401360428982483,0.32496581048306733,2.12953688554232,0.0,0.9972945822102426,0.0
10,4,Kate Gosselin,N/A,0.14770018197842794,0.11158386579983379,0.3437361289330088,2.12953688554232,0.002705417789757404,1.0,0.0
10,4,Nicole Scherzinger,N/A,0.11555749739684222,0.1037458168365565,0.30936707512958,2.12953688554232,0.0,0.9972945822102426,0.0
10,4,Niecy Nash,N/A,0.12168653152594738,0.10359672559048254,0.3258762467118817,2.12953688554232,0.0,0.9972945822102426,0.0
10,4,Pamela Anderson,N/A,0.11475006910226887,0.10160477316628844,0.32111622270378487,2.12953688554232,0.0,0.9972945822102426,0.0
10,5,Chad Ochocinco,N/A,0.14334911577179354,0.1104254234107052,0.3516928574064325,2.019408872641417,0.0,1.0,0.0
10,5,Erin Andrews,N/A,0.14875725958855196,0.13189232066544787,0.4023015708568164,2.019408872641417,0.0,1.0,0.0
10,5,Evan Lysacek,N/A,0.13569723957463214,0.11952076152302137,0.37122657053599223,2.019408872641417,0.0,1.0,0.0
10,5,Jake Pavelka,N/A,0.13547009958859108,0.11971597117230998,0.36066849818418284,2.019408872641417,0.0,1.0,0.0
10,5,Kate Gosselin,N/A,0.02898296474305397,0.02140943302617405,0.06784447193522122,2.019408872641417,0.0,0.16328604768786123,0.0
10,5,Nicole Scherzinger,N/A,0.12477447833610167,0.12131806207654797,0.36014279760113366,2.019408872641417,0.0,1.0,0.0
10,5,Niecy Nash,N/A,0.14260324843222483,0.11841301677367923,0.37060938241942953,2.019408872641417,0.0,1.0,0.0
10,5,Pamela Anderson,N/A,0.14036559396505058,0.12553242900602135,0.3916140179650319,2.019408872641417,0.0,1.0,0.0
10,6,Chad Ochocinco,N/A,0.17547965956829858,0.13961655934615935,0.43493348800110115,1.8656769364939436,0.0,1.0,0.0
10,6,Erin Andrews,N/A,0.15628932532843604,0.12800538025590913,0.40002113700812864,1.8656769364939436,0.0,1.0,0.0
10,6,Evan Lysacek,N/A,0.163802144474534,0.12459923650688993,0.38664798049010946,1.8656769364939436,0.0,1.0,0.0
10,6,Jake Pavelka,N/A,0.026688774884750056,0.020750381831089973,0.06535178371887272,1.8656769364939436,0.0,0.166088567242638,0.0
10,6,Nicole Scherzinger,N/A,0.15561849929221025,0.13352473382233995,0.4180908014337542,1.8656769364939436,0.0,1.0,0.0
10,6,Niecy Nash,N/A,0.17011732588860823,0.1273751028004728,0.39975901609493325,1.8656769364939436,0.0,1.0,0.0
10,6,Pamela Anderson,N/A,0.15200427056316076,0.12081845015614336,0.3884793057450251,1.8656769364939436,0.0,1.0,0.0
10,7,Chad Ochocinco,N/A,0.21037126109966317,0.14898986865908287,0.4737680309549842,1.6901278091530942,0.0,0.9935491318327975,0.0
10,7,Erin Andrews,N/A,0.19915892234655233,0.14710634253180704,0.4723860411433042,1.6901278091530942,1e-05,0.9935591318327974,0.0
10,7,Evan Lysacek,N/A,0.18283397828270181,0.13394598149657358,0.4199634210945033,1.6901278091530942,0.0,0.9935491318327975,0.0
10,7,Nicole Scherzinger,N/A,0.1869283741202088,0.13407841138343587,0.4236689907506209,1.6901278091530942,0.0,0.9935491318327975,0.0
10,7,Niecy Nash,N/A,0.19310239286045788,0.13646041058668906,0.4193771059476441,1.6901278091530942,0.006440868167202591,0.99999,0.0
10,7,Pamela Anderson,N/A,0.02760507129041679,0.023342306219347388,0.07266339451793583,1.6901278091530942,0.0,0.1693378617363344,0.0
10,8,Chad Ochocinco,N/A,0.24998598725259294,0.17156182471860285,0.5739815870110917,1.5071496530430277,0.0,1.0,0.0
10,8,Erin Andrews,N/A,0.26111730543147144,0.1874089220091917,0.6008806045547643,1.5071496530430277,0.0,1.0,0.0
10,8,Evan Lysacek,N/A,0.21336045333414222,0.1639565593432199,0.5312790238737766,1.5071496530430277,0.0,1.0,0.0
10,8,Nicole Scherzinger,N/A,0.22896299312899326,0.18431494657332995,0.5963556792255833,1.5071496530430277,0.0,1.0,0.0
10,8,Niecy Nash,N/A,0.04657326085280044,0.03707463763271009,0.11659965299805286,1.5071496530430277,0.0,0.23003152569169968,0.0
10,9,Chad Ochocinco,N/A,0.0670108710848409,0.052774608015617994,0.169379032096842,1.2699546448748134,0.0,0.2699040044247788,0.0
10,9,Erin Andrews,N/A,0.2929072101588951,0.1867900580302079,0.6096133681500189,1.2699546448748134,0.0,1.0,0.0
10,9,Evan Lysacek,N/A,0.3150124743366621,0.20316709322147233,0.6640020403408606,1.2699546448748134,0.0,1.0,0.0
10,9,Nicole Scherzinger,N/A,0.32506944441960145,0.2116970841112735,0.6965588127275748,1.2699546448748134,0.0,1.0,0.0
10,10,Erin Andrews,N/A,0.31345978680126885,0.22012633081474403,0.698328354272038,1.0949649371012862,0.0,1.0,0.0
10,10,Evan Lysacek,N/A,0.31256920455724385,0.22668000511561062,0.7117909905203291,1.0949649371012862,0.0,1.0,0.0
10,10,Nicole Scherzinger,N/A,0.37397100864148436,0.23459273742525574,0.7588572728062709,1.0949649371012862,0.0,1.0,0.0
11,1,Audrina Patridge,N/A,0.08221516427950912,0.0725302407247743,0.22741665208678882,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Brandy,N/A,0.08420193575153416,0.07349341356238985,0.22778915994607218,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Bristol Palin,N/A,0.08196482725799664,0.07523779171271754,0.23389423763821396,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,David Hasselhoff,N/A,0.010980900985241324,0.009392349909953024,0.028991759681791532,2.4287986936809727,0.0,0.10057820484581499,0.0
11,1,Florence Henderson,N/A,0.0961862822189907,0.08269910763431085,0.254327709760984,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Jennifer Grey,N/A,0.08997990560104704,0.08615803772076808,0.2536837283620361,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Kurt Warner,N/A,0.0966102756363212,0.0872882168165985,0.2700047235666998,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Kyle Massey,N/A,0.08187941043758402,0.07444011406442431,0.2307720681585304,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Margaret Cho,N/A,0.10263920944444217,0.08670475511640066,0.2569135655987702,2.4287986936809727,1e-05,0.99999,0.0
11,1,Michael Bolton,N/A,0.09358840231174093,0.08067010259172874,0.24205780434211133,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,Rick Fox,N/A,0.08267350476807651,0.07286982602195967,0.23006118362107403,2.4287986936809727,0.0,0.9999800000000001,0.0
11,1,The Situation,N/A,0.09708018130751747,0.08096319229436243,0.25665887332529524,2.4287986936809727,1e-05,0.99999,0.0
11,2,Audrina Patridge,N/A,0.09895123331471514,0.09133238268702122,0.2811119723517861,2.355323678210998,0.0,1.0,0.0
11,2,Brandy,N/A,0.09557166539505617,0.08744665500378124,0.25861958731432866,2.355323678210998,0.0,1.0,0.0
11,2,Bristol Palin,N/A,0.10548883156158817,0.09645105271659966,0.29182974841813925,2.355323678210998,0.0,1.0,0.0
11,2,Florence Henderson,N/A,0.09810087850036489,0.08362853268165811,0.26758314361219854,2.355323678210998,0.0,1.0,0.0
11,2,Jennifer Grey,N/A,0.09402269420224783,0.09382685632498494,0.2798056278215947,2.355323678210998,0.0,1.0,0.0
11,2,Kurt Warner,N/A,0.08911853870700373,0.08052055154572153,0.2503451235732012,2.355323678210998,0.0,1.0,0.0
11,2,Kyle Massey,N/A,0.09187627248908126,0.08302225793602132,0.2564237054292006,2.355323678210998,0.0,1.0,0.0
11,2,Margaret Cho,N/A,0.10635816680139387,0.092264516321534,0.2788971447881956,2.355323678210998,0.0,1.0,0.0
11,2,Michael Bolton,N/A,0.021369241583548887,0.015090492013554783,0.04733828523631714,2.355323678210998,0.0,0.12751044837515427,0.0
11,2,Rick Fox,N/A,0.09930641611436236,0.0931325916871177,0.27751260351765633,2.355323678210998,0.0,1.0,0.0
11,2,The Situation,N/A,0.0998360613306393,0.09106946933933788,0.27261406051185544,2.355323678210998,0.0,1.0,0.0
11,3,Audrina Patridge,N/A,0.11002896690796972,0.09681163052921589,0.2993341564456558,2.2420639480656255,0.0,1.0,0.0
11,3,Brandy,N/A,0.10704749570981285,0.09530383995679645,0.29462956948888547,2.2420639480656255,0.0,1.0,0.0
11,3,Bristol Palin,N/A,0.10816055753565842,0.08707631369252257,0.2681734139655827,2.2420639480656255,0.0,1.0,0.0
11,3,Florence Henderson,N/A,0.12023681096104542,0.10027009206485374,0.3163330284057857,2.2420639480656255,0.0,1.0,0.0
11,3,Jennifer Grey,N/A,0.11290627245684487,0.09361184185566308,0.2927804145151207,2.2420639480656255,0.0,1.0,0.0
11,3,Kurt Warner,N/A,0.1044043579932745,0.09313031164856754,0.28573985676496655,2.2420639480656255,0.0,1.0,0.0
11,3,Kyle Massey,N/A,0.10347956610847804,0.09374499182251828,0.29478330663192925,2.2420639480656255,0.0,1.0,0.0
11,3,Margaret Cho,N/A,0.015615686927735328,0.012312496792959468,0.03847207942479624,2.2420639480656255,0.0,0.11854303619909505,0.0
11,3,Rick Fox,N/A,0.10240888439665664,0.0941801384765531,0.28779043512754154,2.2420639480656255,0.0,1.0,0.0
11,3,The Situation,N/A,0.11571140100252328,0.09869264250493978,0.28706882162372793,2.2420639480656255,0.0,1.0,0.0
11,4,Audrina Patridge,N/A,0.12563735624097336,0.11102131538693226,0.34756410632042184,2.1345491174332185,0.0,1.0,0.0
11,4,Brandy,N/A,0.12516703748369687,0.1138179061126498,0.35019786989966895,2.1345491174332185,0.0,1.0,0.0
11,4,Bristol Palin,N/A,0.12708401797307772,0.10344928133774571,0.32482822254359917,2.1345491174332185,0.0,1.0,0.0
11,4,Florence Henderson,N/A,0.1188335578815071,0.09957562600933866,0.31310434757035843,2.1345491174332185,0.0,1.0,0.0
11,4,Jennifer Grey,N/A,0.10905515567795185,0.09682591151226246,0.30650332218135046,2.1345491174332185,0.0,1.0,0.0
11,4,Kurt Warner,N/A,0.12030406667305246,0.10038162421641562,0.3113460191568968,2.1345491174332185,0.0,1.0,0.0
11,4,Kyle Massey,N/A,0.13961598920599202,0.12620287558316817,0.3955657315058722,2.1345491174332185,0.0,1.0,0.0
11,4,Rick Fox,N/A,0.1136787197253427,0.10276285962934407,0.310401310032368,2.1345491174332185,0.0,1.0,0.0
11,4,The Situation,N/A,0.020624099138405044,0.01592873064296969,0.050284989809959636,2.1345491174332185,0.0,0.14400104283054,0.0
11,5,Audrina Patridge,N/A,0.1431415861593014,0.11299522342295006,0.3482775416413318,1.9976758873717664,0.0,0.9780019780219781,0.0
11,5,Brandy,N/A,0.12091735877702227,0.09756816645871169,0.30709212389052554,1.9976758873717664,0.0,0.9780019780219781,0.0
11,5,Bristol Palin,N/A,0.17115614119441283,0.1176339295034144,0.36502289431541,1.9976758873717664,0.016493516483516397,0.9944954945054945,0.0
11,5,Florence Henderson,N/A,0.01888610797284457,0.015460012709870288,0.04849245451870132,1.9976758873717664,0.0,0.13460663461538466,0.0
11,5,Jennifer Grey,N/A,0.1336451654735304,0.11851505124627795,0.3660970021080722,1.9976758873717664,0.0,0.9780019780219781,0.0
11,5,Kurt Warner,N/A,0.1330428213121083,0.10277249593703223,0.326585066198407,1.9976758873717664,0.0,0.9780019780219781,0.0
11,5,Kyle Massey,N/A,0.14487204779773327,0.10548514938271786,0.332242909770774,1.9976758873717664,0.0055045054945054885,0.9835064835164836,0.0
11,5,Rick Fox,N/A,0.13433877131304664,0.11217424171126836,0.3464492422063002,1.9976758873717664,0.0,0.9780019780219781,0.0
11,6,Audrina Patridge,N/A,0.01735022114569154,0.015682783751755244,0.04833772023130337,1.8439743883068214,0.0,0.13111678572412014,0.0
11,6,Brandy,N/A,0.15088087783590295,0.12875340709852368,0.4120396401793869,1.8439743883068214,0.0,0.8985032801318654,0.0
11,6,Bristol Palin,N/A,0.17387741871280696,0.12250250611530704,0.3645751972558652,1.8439743883068214,0.019333736843554484,0.9178370169754199,0.0
11,6,Jennifer Grey,N/A,0.15712821171892744,0.11362211776489087,0.3501355070850267,1.8439743883068214,0.014501836445823691,0.9130051165776891,0.0
11,6,Kurt Warner,N/A,0.1938616934026655,0.10525388355593554,0.32945201296455345,1.8439743883068214,0.0483188590154652,0.9468221391473306,0.0
11,6,Kyle Massey,N/A,0.1534673969665825,0.10692967482041095,0.32995139926381034,1.8439743883068214,0.009671385328356197,0.9081746654602216,0.0
11,6,Rick Fox,N/A,0.15343418021742347,0.1100005051476707,0.3451532361781176,1.8439743883068214,0.009670902234935098,0.9081741823668005,0.0
11,7,Brandy,N/A,0.201742684626872,0.14217019644345502,0.4578579098794598,1.6880520860812338,0.0,0.985591510791367,0.0
11,7,Bristol Palin,N/A,0.1994517592481115,0.14126100281078893,0.4406975078191526,1.6880520860812338,0.009602326139088697,0.9951938369304557,0.0
11,7,Jennifer Grey,N/A,0.19600060535816743,0.1470274246011726,0.4633255104662202,1.6880520860812338,0.0,0.985591510791367,0.0
11,7,Kurt Warner,N/A,0.19488016173528067,0.1400251225489334,0.44171660741315455,1.6880520860812338,0.0,0.985591510791367,0.0
11,7,Kyle Massey,N/A,0.18165375717390106,0.1312251279040402,0.4217978548068909,1.6880520860812338,0.004806163069544279,0.9903976738609113,0.0
11,7,Rick Fox,N/A,0.026271031857667843,0.023257090924118366,0.07129042681322209,1.6880520860812338,0.0,0.16785737410071946,0.0
11,8,Brandy,N/A,0.20977314280652995,0.15637717158340098,0.5022686747419683,1.5019836221986667,0.0,0.9962164150943396,0.0
11,8,Bristol Palin,N/A,0.2705477271772724,0.17725648621831624,0.580858909260242,1.5019836221986667,0.0037835849056604043,1.0,0.0
11,8,Jennifer Grey,N/A,0.22795578293507887,0.1642862728652304,0.5338534757306961,1.5019836221986667,0.0,0.9962164150943396,0.0
11,8,Kurt Warner,N/A,0.04429531402141769,0.03572084473287632,0.11383831447222449,1.5019836221986667,0.0,0.21885992452830183,0.0
11,8,Kyle Massey,N/A,0.24742803305969918,0.17503936681030394,0.5615447640322145,1.5019836221986667,0.0,0.9962164150943396,0.0
11,9,Brandy,N/A,0.05832471103958783,0.04928326141386978,0.15595784750111186,1.254898182180838,0.0,0.2499925,0.0
11,9,Bristol Palin,N/A,0.320680239666561,0.1823992291921808,0.6195246974010588,1.254898182180838,0.017553859649122806,1.0,0.0
11,9,Jennifer Grey,N/A,0.3345233628890458,0.1991091005212094,0.6375510653418759,1.254898182180838,0.0,0.9824461403508772,0.0
11,9,Kyle Massey,N/A,0.2864716864048054,0.18180552444141188,0.5921726209925782,1.254898182180838,0.0,0.9824461403508772,0.0
11,10,Bristol Palin,N/A,0.3272302963098587,0.22760946585120562,0.723678424059431,1.093519539451846,0.0,1.0,0.0
11,10,Jennifer Grey,N/A,0.2953890095560201,0.2170000318852162,0.6807386501789132,1.093519539451846,0.0,1.0,0.0
11,10,Kyle Massey,N/A,0.37738069413412073,0.24909411008478916,0.7762475656409227,1.093519539451846,0.0,1.0,0.0
12,1,Chelsea Kane,N/A,0.09802734924917464,0.08954395468507516,0.26849234891180507,2.395364378514405,0.0,1.0,0.0
12,1,Chris Jericho,N/A,0.09083129674111168,0.07876061807729966,0.2402517268221023,2.395364378514405,0.0,1.0,0.0
12,1,Hines Ward,N/A,0.07809623639577498,0.07199206013201855,0.2219931526664682,2.395364378514405,0.0,1.0,0.0
12,1,Kendra Wilkinson,N/A,0.08623696386463188,0.08140311042108081,0.24789163506069514,2.395364378514405,0.0,1.0,0.0
12,1,Kirstie Alley,N/A,0.08753726100036258,0.07892528936116724,0.24585018827796754,2.395364378514405,0.0,1.0,0.0
12,1,Mike Catherwood,N/A,0.08923734544839405,0.083878409596562,0.25511643017766145,2.395364378514405,0.0,1.0,0.0
12,1,Petra Nemcova,N/A,0.08762153614223485,0.08096929711320257,0.2462284096078566,2.395364378514405,0.0,1.0,0.0
12,1,Ralph Macchio,N/A,0.09517549960735888,0.07958932170250192,0.2446768676307603,2.395364378514405,0.0,1.0,0.0
12,1,Romeo,N/A,0.09884557813422877,0.09087547117901117,0.28028576264424643,2.395364378514405,0.0,1.0,0.0
12,1,Sugar Ray Leonard,N/A,0.10103235528368552,0.09342986877629945,0.2848136064194583,2.395364378514405,0.0,1.0,0.0
12,1,Wendy Williams,N/A,0.08735857813304196,0.07698460854681634,0.23586557812118508,2.395364378514405,0.0,1.0,0.0
12,2,Chelsea Kane,N/A,0.08823148599772096,0.08496509045151619,0.24994738528214983,2.343569991994955,0.0,1.0,0.09802734924917464
12,2,Chris Jericho,N/A,0.09202795812354653,0.08197873003149751,0.24443631045134614,2.343569991994955,0.0,1.0,0.09083129674111168
12,2,Hines Ward,N/A,0.10130900518451968,0.08682870234879536,0.26440361675765184,2.343569991994955,0.0,1.0,0.07809623639577498
12,2,Kendra Wilkinson,N/A,0.09900868560412968,0.08358583027602016,0.2621383260286342,2.343569991994955,0.0,1.0,0.08623696386463188
12,2,Kirstie Alley,N/A,0.10708739566389515,0.09074803555423733,0.2875015091200067,2.343569991994955,0.0,1.0,0.08753726100036258
12,2,Mike Catherwood,N/A,0.01513585642901003,0.011623196682756543,0.035674405559058965,2.343569991994955,0.0,0.1125588505541849,0.08923734544839405
12,2,Petra Nemcova,N/A,0.0968794953666058,0.08236720694294399,0.2550948869685049,2.343569991994955,0.0,1.0,0.08762153614223485
12,2,Ralph Macchio,N/A,0.10161338789630298,0.09240000885859592,0.28735708162174933,2.343569991994955,0.0,1.0,0.09517549960735888
12,2,Romeo,N/A,0.09136333903566786,0.08055764586041753,0.2481227266993156,2.343569991994955,0.0,1.0,0.09884557813422877
12,2,Sugar Ray Leonard,N/A,0.09433138106782137,0.08318165746830303,0.2508500954932074,2.343569991994955,0.0,1.0,0.10103235528368552
12,2,Wendy Williams,N/A,0.11301200963078045,0.08905611758822728,0.2744825956471087,2.343569991994955,0.0,1.0,0.08735857813304196
12,3,Chelsea Kane,N/A,0.11163283445397283,0.09696615508910868,0.30989766087194637,2.249867763767383,0.0,1.0,0.0
12,3,Chris Jericho,N/A,0.1204277250884418,0.10264124653670546,0.31899427849403256,2.249867763767383,0.0,1.0,0.0
12,3,Hines Ward,N/A,0.10838289460170022,0.10110083958122791,0.30810638698918413,2.249867763767383,0.0,1.0,0.0
12,3,Kendra Wilkinson,N/A,0.09842292589230014,0.08695053148472025,0.2687794603739815,2.249867763767383,0.0,1.0,0.0
12,3,Kirstie Alley,N/A,0.11109633561062149,0.09568189376235031,0.29983729587653557,2.249867763767383,0.0,1.0,0.0
12,3,Petra Nemcova,N/A,0.10137473565391131,0.08947881018511918,0.270724813707729,2.249867763767383,0.0,1.0,0.0
12,3,Ralph Macchio,N/A,0.11190379391701093,0.10254858544321029,0.3232123559181498,2.249867763767383,0.0,1.0,0.0
12,3,Romeo,N/A,0.10744097506426713,0.0884508441137641,0.27564372059785314,2.249867763767383,0.0,1.0,0.0
12,3,Sugar Ray Leonard,N/A,0.1092975486369541,0.09918525961948299,0.30177651254712173,2.249867763767383,0.0,1.0,0.0
12,3,Wendy Williams,N/A,0.020020231080820156,0.014598156253522922,0.045894407679741366,2.249867763767383,0.0,0.1298975420560748,0.0
12,4,Chelsea Kane,N/A,0.11865959312947166,0.10299966979097257,0.32227581124658283,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Chris Jericho,N/A,0.1305104728440614,0.10447685232560223,0.3295937236667784,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Hines Ward,N/A,0.10942435534866286,0.09663015680591393,0.3000371759079438,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Kendra Wilkinson,N/A,0.14373555320709638,0.11052463311284158,0.33900341529159056,2.1193866403092416,0.014573106796116498,1.0,0.0
12,4,Kirstie Alley,N/A,0.12702159155549367,0.10445244499821972,0.3197374668764369,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Petra Nemcova,N/A,0.1311899454737493,0.10847128505666366,0.3389992722414847,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Ralph Macchio,N/A,0.11329408137892269,0.09695995508996039,0.3030799928417174,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Romeo,N/A,0.11247635064487359,0.0948293180801739,0.297040180014318,2.1193866403092416,0.0,0.9854268932038835,0.0
12,4,Sugar Ray Leonard,N/A,0.01368805641766925,0.01166428607526093,0.0364283715368231,2.1193866403092416,0.0,0.12027158576051775,0.0
12,5,Chelsea Kane,N/A,0.12102236828748951,0.10316134198431452,0.3229516992783754,1.9943465852049131,0.0,0.9999800000000001,0.0
12,5,Chris Jericho,N/A,0.12283227606612514,0.10204722801930265,0.315900348653001,1.9943465852049131,0.0,0.9999800000000001,0.0
12,5,Hines Ward,N/A,0.14403134098957315,0.1151270344723441,0.35327380364788397,1.9943465852049131,0.0,0.9999800000000001,0.0
12,5,Kendra Wilkinson,N/A,0.16365120215587636,0.12225222238050167,0.3818814382008494,1.9943465852049131,1e-05,0.99999,0.0
12,5,Kirstie Alley,N/A,0.13507854840746347,0.10707461584139642,0.3334580235550241,1.9943465852049131,0.0,0.9999800000000001,0.0
12,5,Petra Nemcova,N/A,0.018221171651457438,0.01524807255344491,0.047620896401794253,1.9943465852049131,0.0,0.1365891881443298,0.0
12,5,Ralph Macchio,N/A,0.16578895842427868,0.12474183750200143,0.399785107948542,1.9943465852049131,1e-05,0.99999,0.0
12,5,Romeo,N/A,0.12937413401773246,0.11028033109029647,0.34237879378306024,1.9943465852049131,0.0,0.9999800000000001,0.0
12,6,Chelsea Kane,N/A,0.17377790666577128,0.136730753033728,0.43645612048684035,1.8626113891984646,0.0,1.0,0.0
12,6,Chris Jericho,N/A,0.025262392251922672,0.019896647898314496,0.062273681294271896,1.8626113891984646,0.0,0.16348349206349208,0.0
12,6,Hines Ward,N/A,0.16929699672083054,0.1329086971056392,0.41012352570983984,1.8626113891984646,0.0,1.0,0.0
12,6,Kendra Wilkinson,N/A,0.16800341706263397,0.13360974693719654,0.4142702318855612,1.8626113891984646,0.0,1.0,0.0
12,6,Kirstie Alley,N/A,0.14419593839955977,0.11984975291358602,0.36762486872688827,1.8626113891984646,0.0,1.0,0.0
12,6,Ralph Macchio,N/A,0.1613487262257745,0.13662763124308774,0.4222983758860652,1.8626113891984646,0.0,1.0,0.0
12,6,Romeo,N/A,0.15811462267350596,0.13752870070568846,0.43798284072764443,1.8626113891984646,0.0,1.0,0.0
12,7,Chelsea Kane,N/A,0.18512029181103593,0.1264448403797647,0.39392508920763736,1.6895080569585064,0.0,0.9946749602122016,0.0
12,7,Hines Ward,N/A,0.20342929219289832,0.14680518631770362,0.46279539904633044,1.6895080569585064,0.0,0.9946749602122016,0.0
12,7,Kendra Wilkinson,N/A,0.027630427736000905,0.02381056194137186,0.07322881715163317,1.6895080569585064,0.0,0.17152128647214854,0.0
12,7,Kirstie Alley,N/A,0.20946883086922394,0.1601353224327388,0.5101717078170415,1.6895080569585064,0.0026625198938991968,0.9973374801061008,0.0
12,7,Ralph Macchio,N/A,0.17663631648305803,0.13345641341985626,0.4211418650729567,1.6895080569585064,0.0,0.9946749602122016,0.0
12,7,Romeo,N/A,0.19771484090778393,0.13450206622504626,0.42680192777258263,1.6895080569585064,0.0026625198938991968,0.9973374801061008,0.0
12,8,Chelsea Kane,N/A,0.2279875976775802,0.1588102656678024,0.5168219474058257,1.4934400092256368,0.0,0.9769130769230769,0.0
12,8,Hines Ward,N/A,0.23925805856746024,0.16246648447298617,0.5206874943284447,1.4934400092256368,0.0,0.9769130769230769,0.0
12,8,Kirstie Alley,N/A,0.24064012061695916,0.16748463875876055,0.5302748302503815,1.4934400092256368,0.0,0.9769130769230769,0.0
12,8,Ralph Macchio,N/A,0.2546369641973934,0.15862434473522538,0.5109845449232808,1.4934400092256368,0.023086923076923106,1.0,0.0
12,8,Romeo,N/A,0.03747725894060306,0.031101692576619926,0.09651401120631622,1.4934400092256368,0.0,0.19999199999999998,0.0
12,9,Chelsea Kane,N/A,0.25734219161041516,0.1871155128619388,0.6022608578214022,1.2822629425269048,0.0,1.0,0.0
12,9,Hines Ward,N/A,0.32266965168360223,0.20326203823379238,0.6756541540495601,1.2822629425269048,0.0,1.0,0.0
12,9,Kirstie Alley,N/A,0.34058949539781286,0.19483837105144952,0.6254129218260986,1.2822629425269048,0.0,1.0,0.0
12,9,Ralph Macchio,N/A,0.07939866130816885,0.05786847794790593,0.18502679713293768,1.2822629425269048,0.0,0.2957371808510638,0.0
12,10,Chelsea Kane,N/A,0.2995340141177073,0.2199957204518392,0.718761205746234,1.0959937287265864,0.0,1.0,0.0
12,10,Hines Ward,N/A,0.34957201735466653,0.2387080121741001,0.7527645843727352,1.0959937287265864,0.0,1.0,0.0
12,10,Kirstie Alley,N/A,0.3508939685276275,0.25732040072009515,0.7806057389238262,1.0959937287265864,0.0,1.0,0.0
13,1,Carson Kressley,N/A,0.0926350862376584,0.08346207313365893,0.24713252907439914,2.433069210778815,0.0,1.0,0.0
13,1,Chaz Bono,N/A,0.08948889145467821,0.08010622425701841,0.24420908675497238,2.433069210778815,0.0,1.0,0.0
13,1,Chynna Phillips,N/A,0.0852591145089964,0.07573058148865053,0.2276453461158528,2.433069210778815,0.0,1.0,0.0
13,1,David Arquette,N/A,0.09290114264694907,0.08233675176692684,0.25339797832530425,2.433069210778815,0.0,1.0,0.0
13,1,Elisabetta Canalis,N/A,0.09471210423553683,0.07649075302906663,0.24085682897762892,2.433069210778815,0.0,1.0,0.0
