season,week,celebrity_name,phi,center,mean,std,RQI_width,entropy
9,3,Mark Dacascos,N/A,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.010646192927393302,0.06995069045113479,0.025589511315633775,1.5708240028565617
9,3,Melissa Joan Hart,N/A,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.013080723687950229,0.06967745786512726,0.06638717488457635,1.5708240028565617
9,3,Michael Irvin,N/A,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.5365723218382579,0.4036875501575502,0.9831975145602242,1.5708240028565617
9,3,Mya,N/A,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.1117695611741285,0.25566681518572937,0.8215853438251092,1.5708240028565617
9,3,Natalie Coughlin,N/A,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.14574320724426476,0.3082696976718626,0.9487542376936583,1.5708240028565617
9,3,Tom DeLay,N/A,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.00013377975741295513,0.0007719367959582706,0.0003209238670511957,1.5708240028565617
9,4,Aaron Carter,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.005911013464098812,0.04069977681463687,0.011559110229299362,1.6402012903309138
9,4,Chuck Liddell,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.7546387985765356e-05,0.0003965653847958643,6.270512994059504e-05,1.6402012903309138
9,4,Donny Osmond,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.16533015115232771,0.301031917368955,0.8948763083000133,1.6402012903309138
9,4,Joanna Krupa,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.034504523378406204,0.13566216139677414,0.242345623072145,1.6402012903309138
9,4,Kelly Osbourne,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.07185784359991192,0.2010590176252885,0.6304219389073175,1.6402012903309138
9,4,Louie Vito,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.3341145653971384,0.3510856594575887,0.9775281339639084,1.6402012903309138
9,4,Mark Dacascos,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.01231927995077457,0.07555270877740422,0.0376074539730452,1.6402012903309138
9,4,Melissa Joan Hart,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.04078846711632587,0.13668123127998,0.3502252404710307,1.6402012903309138
9,4,Michael Irvin,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.3149030543157299,0.3504727821113873,0.9739579390998935,1.6402012903309138
9,4,Mya,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.013697032387454244,0.07271002830448059,0.04999022097448106,1.6402012903309138
9,4,Natalie Coughlin,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.006516522849846255,0.04183485934036707,0.011594209179100088,1.6402012903309138
9,5,Aaron Carter,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.005404947548527319,0.030909240840412775,0.016531475097773512,1.4995892006486882
9,5,Donny Osmond,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.061769051552824146,0.21114926762227745,0.7108128484140485,1.4995892006486882
9,5,Joanna Krupa,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.08997617547764705,0.23434918957756157,0.7716801190178859,1.4995892006486882
9,5,Kelly Osbourne,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.040661080369054706,0.15340196469935227,0.360219050074427,1.4995892006486882
9,5,Louie Vito,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.1659497597309492,0.3267959301737239,0.9721489473733111,1.4995892006486882
9,5,Mark Dacascos,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.04482841707793364,0.16841951253477683,0.36037529665735657,1.4995892006486882
9,5,Melissa Joan Hart,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.011386541489318072,0.08038577864652457,0.014697430294828137,1.4995892006486882
9,5,Michael Irvin,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.5390069269386113,0.4225432391501466,0.9938896755071991,1.4995892006486882
9,5,Mya,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.040998190741026806,0.15951736727066873,0.30740894768423704,1.4995892006486882
9,5,Natalie Coughlin,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],1.8909074107030636e-05,0.00021803657456621645,1.751083841912208e-07,1.4995892006486882
9,6,Aaron Carter,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.0936687567389113,0.2532863947459042,0.8791037249642271,1.250167630191095
9,6,Donny Osmond,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.010760838928011609,0.05399460137221016,0.043177317951809874,1.250167630191095
9,6,Joanna Krupa,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.028514012235264202,0.12203232534348706,0.17791695598495685,1.250167630191095
9,6,Kelly Osbourne,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.03197848317093518,0.13812152333434286,0.16644289496780815,1.250167630191095
9,6,Louie Vito,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.00010872961947811425,0.0009507915929446878,0.00010872436272072803,1.250167630191095
9,6,Mark Dacascos,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.21151697927304994,0.35465780029603383,0.9770191456680932,1.250167630191095
9,6,Melissa Joan Hart,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],7.881778746670307e-05,0.0007176359793735687,9.249354828159e-05,1.250167630191095
9,6,Michael Irvin,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.5853687332956798,0.4161871085956527,0.9879420222981482,1.250167630191095
9,6,Mya,N/A,[1. 1. 1. 1. 0. 1. 0. 1. 1.],0.03800464895120148,0.163199273188701,0.16039382566309157,1.250167630191095
9,7,Aaron Carter,N/A,[1. 1. 1. 1. 0. 0. 1.],0.1458968484996702,0.32720791530990045,0.9999534798012802,0.9196331754443757
9,7,Donny Osmond,N/A,[1. 1. 1. 1. 0. 0. 1.],0.0793636979027443,0.24442372326128933,0.9628563590334117,0.9196331754443757
9,7,Joanna Krupa,N/A,[1. 1. 1. 1. 0. 0. 1.],0.7115350652832396,0.4182769589627542,0.9999999999999999,0.9196331754443757
9,7,Kelly Osbourne,N/A,[1. 1. 1. 1. 0. 0. 1.],0.0574489543349133,0.20750987678072902,0.5023596371500133,0.9196331754443757
9,7,Mark Dacascos,N/A,[1. 1. 1. 1. 0. 0. 1.],0.0003284456180482155,0.0017150920938728573,0.0010351727920787205,0.9196331754443757
9,7,Michael Irvin,N/A,[1. 1. 1. 1. 0. 0. 1.],9.876361004171845e-05,0.0005785489645757573,0.00022879613672149236,0.9196331754443757
9,7,Mya,N/A,[1. 1. 1. 1. 0. 0. 1.],0.005328224751347914,0.03546023629948344,0.009554960190389627,0.9196331754443757
9,8,Aaron Carter,N/A,[0. 1. 1. 1. 1.],2.1815364225067448e-05,0.00022896334837932796,3.748375930297364e-07,1.3684141522447595
9,8,Donny Osmond,N/A,[0. 1. 1. 1. 1.],0.2761265264852699,0.42433752310349987,0.9999999999999968,1.3684141522447595
9,8,Joanna Krupa,N/A,[0. 1. 1. 1. 1.],0.27570715707455007,0.4304931461428196,0.9999999999999999,1.3684141522447595
9,8,Kelly Osbourne,N/A,[0. 1. 1. 1. 1.],0.27720587770196564,0.4240183884798972,0.9999999999999999,1.3684141522447595
9,8,Mya,N/A,[0. 1. 1. 1. 1.],0.1709386233739844,0.35183500031450465,0.9999999992506643,1.3684141522447595
9,9,Donny Osmond,N/A,[1. 0. 1. 1.],0.5328242354178319,0.3729107014745305,0.9556307399004438,0.8914586838912246
9,9,Joanna Krupa,N/A,[1. 0. 1. 1.],0.0006084524933102238,0.005634333310684299,0.0010559946038379848,0.8914586838912246
9,9,Kelly Osbourne,N/A,[1. 0. 1. 1.],0.39738884099762695,0.3576293315294823,0.9514889209114548,0.8914586838912246
9,9,Mya,N/A,[1. 0. 1. 1.],0.06917847109122899,0.2028904316044425,0.700276847128108,0.8914586838912246
10,2,Aiden Turner,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.15174405218239542,0.18893285145037556,0.5712885779879874,1.6885292538210537
10,2,Buzz Aldrin,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.2563057640446141,0.22666513881337172,0.7168609445387186,1.6885292538210537
10,2,Chad Ochocinco,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.2085849698606366,0.23210437295816566,0.7211617039854632,1.6885292538210537
10,2,Erin Andrews,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.0187455412184705,0.09698451532131591,0.05731456418401775,1.6885292538210537
10,2,Evan Lysacek,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.012471017174930746,0.0652424890124291,0.03694667365568148,1.6885292538210537
10,2,Jake Pavelka,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.03588236299176495,0.12698034480797976,0.335009610543353,1.6885292538210537
10,2,Kate Gosselin,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.29056239941463874,0.2712215306638603,0.8019422258139379,1.6885292538210537
10,2,Nicole Scherzinger,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.012588395591368881,0.059829136346941515,0.053292273875407324,1.6885292538210537
10,2,Niecy Nash,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.010376133610547015,0.05912746733831207,0.03415152003449742,1.6885292538210537
10,2,Pamela Anderson,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],0.0027103201553900997,0.01481166639276096,0.008807741848602547,1.6885292538210537
10,2,Shannen Doherty,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],2.904375524033329e-05,0.00020677806918364963,2.2965870245443935e-05,1.6885292538210537
10,3,Aiden Turner,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.1755018762750129,0.3516221169306574,0.9996841929631886,1.8137821104581813
10,3,Buzz Aldrin,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.00017419723887668472,0.0012054093885274482,0.0003054464718665742,1.8137821104581813
10,3,Chad Ochocinco,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.20844451108822123,0.381810663723522,0.9999805815074231,1.8137821104581813
10,3,Erin Andrews,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.027768860860521438,0.13395634331564504,0.10871758742789832,1.8137821104581813
10,3,Evan Lysacek,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.10887974845140076,0.29388119825497444,0.9969715358857769,1.8137821104581813
10,3,Jake Pavelka,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.05110500582571071,0.1826594083677843,0.44460519136239496,1.8137821104581813
10,3,Kate Gosselin,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.09535943680226747,0.2733222468826864,0.9905946061992342,1.8137821104581813
10,3,Nicole Scherzinger,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.011569309549003618,0.05648624728780706,0.046241745034690425,1.8137821104581813
10,3,Niecy Nash,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.010606318223926948,0.06594255411622199,0.02747302108364764,1.8137821104581813
10,3,Pamela Anderson,N/A,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.31059073568505374,0.4439141595417272,0.9999998212376459,1.8137821104581813
10,4,Aiden Turner,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.00012552225952791127,0.0008173074108510314,0.0002016531132325833,1.6281242360506476
10,4,Chad Ochocinco,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.010755093306879574,0.048059542413301806,0.06242828101745311,1.6281242360506476
10,4,Erin Andrews,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.06897388557182826,0.23166979371341986,0.8334444858956097,1.6281242360506476
10,4,Evan Lysacek,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.1916456281517349,0.35276506313288264,0.9887524459877511,1.6281242360506476
10,4,Jake Pavelka,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.05941710544786143,0.20330564119799907,0.5530936060504942,1.6281242360506476
10,4,Kate Gosselin,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.4149220868801886,0.4270680422337785,0.9963378905793902,1.6281242360506476
10,4,Nicole Scherzinger,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.005224893794119062,0.027874351160847338,0.01643313503176736,1.6281242360506476
10,4,Niecy Nash,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.1390244041676089,0.31630593562349574,0.9711304168857411,1.6281242360506476
10,4,Pamela Anderson,N/A,[0. 1. 1. 1. 1. 1. 1. 1. 1.],0.109911380420252,0.27288842195835433,0.9339396783429051,1.6281242360506476
10,5,Chad Ochocinco,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.45000510688164724,0.46043735595668983,0.9999999997878908,1.3235940709005414
10,5,Erin Andrews,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.007033572959870311,0.04129359630579819,0.017920479683836515,1.3235940709005414
10,5,Evan Lysacek,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.12418571227025416,0.30301833321858856,0.9975524210546434,1.3235940709005414
10,5,Jake Pavelka,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.024395143280748016,0.09449555471116859,0.16211477344751768,1.3235940709005414
10,5,Kate Gosselin,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.00032490712823701436,0.0017248010288600927,0.0010616146369607175,1.3235940709005414
10,5,Nicole Scherzinger,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.05057676971298366,0.19385952220795555,0.4296296655983259,1.3235940709005414
10,5,Niecy Nash,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.014208397632100113,0.0638514786784482,0.09107835561138228,1.3235940709005414
10,5,Pamela Anderson,N/A,[1. 1. 1. 1. 0. 1. 1. 1.],0.3292703901341556,0.4426487466761154,0.9999999943585538,1.3235940709005414
10,6,Chad Ochocinco,N/A,[1. 1. 1. 0. 1. 1. 1.],0.03503012879383977,0.15699024241028212,0.14885668643541072,1.4500510795542365
10,6,Erin Andrews,N/A,[1. 1. 1. 0. 1. 1. 1.],0.3290400225767901,0.4443476366694333,0.9999999999864616,1.4500510795542365
10,6,Evan Lysacek,N/A,[1. 1. 1. 0. 1. 1. 1.],0.38875380012065686,0.4660412958046625,0.9999999999984689,1.4500510795542365
10,6,Jake Pavelka,N/A,[1. 1. 1. 0. 1. 1. 1.],0.00010047366759059215,0.000781976319462762,0.00014448310128315915,1.4500510795542365
10,6,Nicole Scherzinger,N/A,[1. 1. 1. 0. 1. 1. 1.],0.10622205636993244,0.28594468213883284,0.9985125256933824,1.4500510795542365
10,6,Niecy Nash,N/A,[1. 1. 1. 0. 1. 1. 1.],0.1004451954737679,0.2677869451748624,0.9808950266219613,1.4500510795542365
10,6,Pamela Anderson,N/A,[1. 1. 1. 0. 1. 1. 1.],0.040408322997422565,0.1602269427893956,0.3267949443515145,1.4500510795542365
10,7,Chad Ochocinco,N/A,[1. 1. 1. 1. 1. 0.],0.08296837861223874,0.24950637858094454,0.898004818108927,0.9590549229592181
10,7,Erin Andrews,N/A,[1. 1. 1. 1. 1. 0.],0.16074807287916298,0.32487379740339,0.9635321178871522,0.9590549229592181
10,7,Evan Lysacek,N/A,[1. 1. 1. 1. 1. 0.],0.05998884363857185,0.1988396158492445,0.5549270108406943,0.9590549229592181
10,7,Nicole Scherzinger,N/A,[1. 1. 1. 1. 1. 0.],0.006676401983981516,0.0358205676716661,0.020789104421807033,0.9590549229592181
10,7,Niecy Nash,N/A,[1. 1. 1. 1. 1. 0.],0.6896023350489587,0.40277758342349973,0.9881702180687864,0.9590549229592181
10,7,Pamela Anderson,N/A,[1. 1. 1. 1. 1. 0.],1.5967837085269754e-05,0.00021717666681355,1.3754949917952516e-07,0.9590549229592181
10,8,Chad Ochocinco,N/A,[1. 1. 1. 1. 0.],0.30491559813383673,0.43777704269286244,0.9999999999999999,1.2944732032981283
10,8,Erin Andrews,N/A,[1. 1. 1. 1. 0.],0.10253481377981791,0.2729740069964071,0.9976958465638428,1.2944732032981283
10,8,Evan Lysacek,N/A,[1. 1. 1. 1. 0.],0.3795206562243885,0.45636499414358767,1.0,1.2944732032981283
10,8,Nicole Scherzinger,N/A,[1. 1. 1. 1. 0.],0.21281645021238896,0.38656157546329967,0.9999999999894038,1.2944732032981283
10,8,Niecy Nash,N/A,[1. 1. 1. 1. 0.],0.00021248164956693313,0.0014823130685278757,0.0003874322141884694,1.2944732032981283
10,9,Chad Ochocinco,N/A,[0. 1. 1. 1.],0.00040771244719913034,0.0021406019932612426,0.0015133788677650646,0.2485936058776074
10,9,Erin Andrews,N/A,[0. 1. 1. 1.],0.05370122369470658,0.19518748611212805,0.4657761595011573,0.2485936058776074
10,9,Evan Lysacek,N/A,[0. 1. 1. 1.],0.005883656415173875,0.03543960087498128,0.01660450326745343,0.2485936058776074
10,9,Nicole Scherzinger,N/A,[0. 1. 1. 1.],0.9400074074429282,0.20206330630762837,0.5941106543242151,0.2485936058776074
11,1,Audrina Patridge,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.0078687032759974,0.050598937566673136,0.0186391154484813,2.1765205799330984
11,1,Brandy,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.24688207887638372,0.3956582303959162,0.9998782878514725,2.1765205799330984
11,1,Bristol Palin,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.08696628818917551,0.25546189286806525,0.951814305579102,2.1765205799330984
11,1,David Hasselhoff,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],1.0106489617573111e-06,4.341343783422993e-05,8.2920055932563e-09,2.1765205799330984
11,1,Florence Henderson,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.06118683869262603,0.214821800407295,0.7136040386129346,2.1765205799330984
11,1,Jennifer Grey,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.0850945577344333,0.2557999458619246,0.9670440509406064,2.1765205799330984
11,1,Kurt Warner,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.11675600298735103,0.2907323356738907,0.9804018671751266,2.1765205799330984
11,1,Kyle Massey,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.06026106004856123,0.21503773623697695,0.68846774101241,2.1765205799330984
11,1,Margaret Cho,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.11926456173611068,0.2942012857431588,0.9953107496542286,2.1765205799330984
11,1,Michael Bolton,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.09470607007007785,0.269424565294415,0.9697765460190237,2.1765205799330984
11,1,Rick Fox,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.10483088649220404,0.27117988679364585,0.9013918763663971,2.1765205799330984
11,1,The Situation,N/A,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],0.0161819412481144,0.09199245491401094,0.032149137306312844,2.1765205799330984
11,2,Audrina Patridge,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.11907681852692303,0.2964051258556843,0.9881029917728285,2.0617246881124833
11,2,Brandy,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.12908099862906897,0.31357085725335027,0.9975071120606296,2.0617246881124833
11,2,Bristol Palin,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.15531155099864905,0.34121968474014136,0.9992892227121467,2.0617246881124833
11,2,Florence Henderson,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.09263272865476,0.26945745125161086,0.9858684572122848,2.0617246881124833
11,2,Jennifer Grey,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.05001106166122786,0.19129145994325478,0.30668454365262154,2.0617246881124833
11,2,Kurt Warner,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.07228233798336588,0.22055311028340463,0.7116132135110096,2.0617246881124833
11,2,Kyle Massey,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.0036667862972664367,0.028254797041989632,0.00694782630972709,2.0617246881124833
11,2,Margaret Cho,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.013120522340901223,0.07538143910122498,0.04049970572146378,2.0617246881124833
11,2,Michael Bolton,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.00042914466238468937,0.0023570006186841774,0.0011212934453736975,2.0617246881124833
11,2,Rick Fox,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.14799358203448795,0.318874698068293,0.9958761734529911,2.0617246881124833
11,2,The Situation,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.21639446821096053,0.3786917690369249,0.999639015013199,2.0617246881124833
11,3,Audrina Patridge,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.010146890829297485,0.07139028352328729,0.016834045947039498,1.6183261423284074
11,3,Brandy,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.3621220598269355,0.4410714525656873,0.9999996924509792,1.6183261423284074
11,3,Bristol Palin,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.04963446767113074,0.18917989037852556,0.3657389215666869,1.6183261423284074
11,3,Florence Henderson,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.03740974889307629,0.14911366208206076,0.28764285388584154,1.6183261423284074
11,3,Jennifer Grey,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.2435379484463695,0.39516662370278594,0.9999966746214249,1.6183261423284074
11,3,Kurt Warner,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.0071354977031509,0.03594914192251716,0.028828959599669635,1.6183261423284074
11,3,Kyle Massey,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.06536926698108661,0.22239176544378905,0.7701218262916538,1.6183261423284074
11,3,Margaret Cho,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],7.489761166247438e-05,0.00045744394880034784,0.00012332612017519138,1.6183261423284074
11,3,Rick Fox,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.21541980864734434,0.38590449436690727,0.9999868239108921,1.6183261423284074
11,3,The Situation,N/A,[1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],0.009149413389945706,0.05666382778414251,0.025371469542402443,1.6183261423284074
11,4,Audrina Patridge,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.11423650811187293,0.29139878185087936,0.9958992722606851,1.9454014621494278
11,4,Brandy,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.20294302748198959,0.37774706221352605,0.999977400712104,1.9454014621494278
11,4,Bristol Palin,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.08754001116806724,0.23852520881842454,0.7991803349399883,1.9454014621494278
11,4,Florence Henderson,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.19079264294909362,0.3590529776792254,0.9999741110967558,1.9454014621494278
11,4,Jennifer Grey,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.1657328843557734,0.35590697218613065,0.9999221108322784,1.9454014621494278
11,4,Kurt Warner,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.03874893952820116,0.16724670448761145,0.2035653565063163,1.9454014621494278
11,4,Kyle Massey,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.16184883628926927,0.34516444383933076,0.9997828135148302,1.9454014621494278
11,4,Rick Fox,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.037924118493339334,0.14931780824336266,0.24938410394830646,1.9454014621494278
11,4,The Situation,N/A,[1. 1. 1. 1. 1. 1. 1. 1. 0.],0.00023303162239031252,0.001246768949975077,0.0006765643844605698,1.9454014621494278
11,5,Audrina Patridge,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.03158131276606499,0.13721822535957784,0.18385896463126972,1.3468776700787148
11,5,Brandy,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.04304991130633408,0.1644717045966165,0.3343724721230497,1.3468776700787148
11,5,Bristol Palin,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.4355008577350765,0.3582375456780594,0.9633904921251455,1.3468776700787148
11,5,Florence Henderson,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.00015043943143412583,0.0009063074119420809,0.00027856307242524403,1.3468776700787148
11,5,Jennifer Grey,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.05642228467986925,0.16950646620034113,0.48816609686002604,1.3468776700787148
11,5,Kurt Warner,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.015215203362188592,0.07456670455927811,0.06910937347457917,1.3468776700787148
11,5,Kyle Massey,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.3703277188153005,0.3429151084775779,0.9548755446980041,1.3468776700787148
11,5,Rick Fox,N/A,[1. 1. 1. 0. 1. 1. 1. 1.],0.04775227190373157,0.17092548723464482,0.4547460975277685,1.3468776700787148
11,6,Audrina Patridge,N/A,[0. 1. 1. 1. 1. 1. 1.],0.00018513110557649153,0.0012137756126852839,0.0003052114959195964,1.5853017961687752
11,6,Brandy,N/A,[0. 1. 1. 1. 1. 1. 1.],0.002989464018846297,0.01701074859650462,0.009515025219653809,1.5853017961687752
11,6,Bristol Palin,N/A,[0. 1. 1. 1. 1. 1. 1.],0.19072973602968216,0.19157996811743153,0.5936626240356948,1.5853017961687752
11,6,Jennifer Grey,N/A,[0. 1. 1. 1. 1. 1. 1.],0.19560471719542435,0.2033225813818007,0.6213971540101672,1.5853017961687752
11,6,Kurt Warner,N/A,[0. 1. 1. 1. 1. 1. 1.],0.31011517214577733,0.23506652963377944,0.7281338649501301,1.5853017961687752
11,6,Kyle Massey,N/A,[0. 1. 1. 1. 1. 1. 1.],0.1647044270042543,0.19328643511511223,0.5913414160010773,1.5853017961687752
11,6,Rick Fox,N/A,[0. 1. 1. 1. 1. 1. 1.],0.13567135250044154,0.1568802973603581,0.47688714210496685,1.5853017961687752
11,7,Brandy,N/A,[1. 1. 1. 1. 1. 0.],0.033157481168388174,0.12435000711593325,0.25403783577713995,1.2117115375180711
11,7,Bristol Palin,N/A,[1. 1. 1. 1. 1. 0.],0.447405833033079,0.3680051200140388,0.9745921455365103,1.2117115375180711
11,7,Jennifer Grey,N/A,[1. 1. 1. 1. 1. 0.],0.12110267908693843,0.2678039600588707,0.8592008048715533,1.2117115375180711
11,7,Kurt Warner,N/A,[1. 1. 1. 1. 1. 0.],0.03398590466720758,0.12873824426396008,0.25855505727036215,1.2117115375180711
